,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,monthly,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark_yn,aws_yn,excel_yn,job_simp,seniority,descr_length,comp_count
292,Lead Data Scientist,"₹ 9,10,437","Description


We are looking for a Lead Data Scientist who will support our product teams with insights gained from analyzing company data. The ideal candidate has background in a quantitative or technical field, is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. You are focused on results, a self-starter, and have demonstrated success for using analytics to drive the understanding, growth, and success of a product.

Responsibilities:
Designing and deploying deep learning algorithms and predictive models
Develop custom data models and algorithms to apply to data sets
Assess the effectiveness and accuracy of new data sources and data gathering techniques
Develop processes and tools to monitor and analyze model performance and data accuracy
Collaborate with data and subject matter experts throughout the organization to identify opportunities for leveraging data to drive business solutions
Qualifications:
7+ year of experience with BS or MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields. Specialization in machine learning preferred
Experience of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Experience of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Applied experience with Deep Learning algorithms such as Convolutional Neural Networks, Recurrent Neural Networks and LSTM etc.
Familiarity with Deep Learning frameworks such as TensorFlow and PyTorch, and strong experience in at least one of those
Experience with data cleansing, data quality assessment, and using analytics for data assessment
Excellent programming skills in languages such as Python and R. Experience with Java and Scala is a plus.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Flink, Spark, Cassandra, etc.
Experience visualizing/presenting data for stakeholders using: Periscope, D3, ggplot, etc.
Ability to drive a project and work both independently and in a team

EEO Employer/Vet/Disabled",2.8,"Qualys
2.8",Pune,"Foster City, CA",501 to 1000 employees,1999,Company - Public,Computer Hardware & Software,Information Technology,₹10 to ₹50 billion (INR),"NortonLifeLock, McAfee, Verisign",0,910437,910437,910437.0,Qualys,Pune,0,21,1,1,1,0,1,data scientist,senior,2502,3
293,Specialist Data Scientist,"₹ 9,53,069","Primary Skills
Supervised and Unsupervised machine learning models
NLP Text Analytics - Text summarization- both abstractive and extractive types.
Exposure in solving Regression/Classification/Clustering problems in financial compliance domain.
Predictive Analytics in financial market domain.
Image recognition
Machine learning, data visualization, BI and data analytics
Algorithms such as linear regression, decision tree, random forest
Regularization techniques (Model Tuning)
A/B Testing.
Neural Networks
Data Modeling
Comprehensive knowledge of Algorithms like Multiple Linear Regression, Polynomial Regression, Ridge, Lasso, Logistic, K-NN, Decision Trees, Random Forest, XGBoost, K-means.
Complete understanding of neural network training process of Feed Forward and backpropagation along with complete understanding of ANN, CNN, RNN Networks.
Technology: Python, SQL, Tableau, MSSQL, Unix, AWS.

Responsibilities:
Understand the business domain and data
Extract data from various sources, perform data cleansing and transformation using Python.
Create required graphs and dashboards in Tableau to get deep insights into trends and data.
Dashboard creation using Tableau, Matplotlib and Seaborn library to get data insights.
Working with platform architects, Engineering team, Product Managers to understand & develop the Analytics solutions.
Should have good knowledge on Linux and windows servers
Good communication and presentation skills (English)
Strong analytical skills with an ability to influence decision making
A team player that demonstrates a strong work ethic, creativity, assertiveness, and flexibility


Preferred skills:
Experience with Agile Development methodologies, user stories, acceptance criteria, feature prioritization, and defining product specifications
Experience with product development.",3.6,"NICE
3.6",Pune,"Raanana, Israel",5001 to 10000 employees,1986,Company - Public,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 billion (INR),-1,0,953069,953069,953069.0,NICE,Pune,0,34,1,1,0,1,0,data scientist,na,1825,0
294,Principal Data Scientist,"₹ 22,13,415","Principal Data Scientist will architect and drive technical excellence in GoFood Search solutions from a data sciences perspective. Responsibilities: - Design and lead the development of various machine learning initiatives for improving search relevance and personalized ranking that drive product metrics - Understand the user and their behavior and continuously contribute to making their experience better with each release - Lead the experimentation strategy with measurement frameworks - Partner with various business stakeholders and product leads to build the future of search for various products within Gojek - Define and execute an iterative search maturity improvement roadmap - Identify ways to better leverage our content and improve its quality and attributes, to improve the overall search experience",4.1,"GO-JEK
4.1",Bengaluru,"Jakarta, Indonesia",1001 to 5000 employees,2010,Company - Private,Transportation Management,Transportation & Logistics,Unknown / Non-Applicable,-1,0,2213415,2213415,2213415.0,GO-JEK,Bengaluru,0,10,0,1,0,0,1,data scientist,senior,816,0
295,"Data Scientist, Pratham Digital",₹461K - ₹501K,"Pratham Education FoundationData Insight & Analytics

About Pratham

Pratham was founded in 1995, to provide pre-school education to children in Mumbai slums. Over the last 20 years Pratham has grown to be India’s largest NGO working to provide quality education to underprivileged youth and children in over 21 states and union territories across the country, with a range of interventions.

Pratham is a widely recognized organization, having received notable awards such as the WISE Prize for Innovation, Skoll Award for Social Entrepreneurship, the Henry R Kravis Prize in Leadership and the CNN-IBN Indian of the Year for Public Service. For more details, refer to www.pratham.org

About Pratham Digital

Pratham started its digital intervention with the Hybrid learning program in 400 villages of Rajasthan, Maharashtra and Uttar Pradesh in the year 2015. In 2017 with the support of Google.org, and Sarva Mangal Family Trust this program expanded to over 1000 villages. The support led to the formation of core groups within Pratham which produced over 350 videos in and about 70 learning games and software needed to deploy and monitor digital resources in the village communities. These resources are present in 10 regional languages and English

Subsequently, the digital resources were also made available in Pratham’s foundational learning camp programs and also in the Early Childhood Education support program on an experimental basis. The digital learning material (games and videos) created for different age groups is available on Google Playstore as the PraDigi app, which was launched in October 2017 along with Youtube and other learning platforms.

The digital hardware and software are currently available in various Pratham programs across 21 states with content in 11 languages including Punjabi, Assamese, Bengali, Odiya, Telugu, Tamil, Kannada, Marathi, Gujarati, Hindi and English. The games are developed in HTML5/JavaScript on that they can be embedded on web pages for an online version or used on desktops in an offline version.

Data Scientist – Job Description

We’re looking for talented people who will put our goal to develop innovative educational methodologies at the center of everything we do.

We need a data scientist who will help us discover the information hidden in vast amounts of data that we have collected over the years, and help us make smarter decisions to deliver even better products and content. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality automated assessment tool using machine learning techniques.

Responsibilities

Think creatively and identify opportunities to leverage machine learning in order to improve a learner’s learning experience
Creating automated student assessment system and constant tracking of its performance
Use advanced technologies such as speech and vision synthesis to evaluate non textual response to questions for assessing soft skills.
Ability to use NLTK and identify words related to the defined keywords would be critical
Ability to use NLP to provide feedback on learner response
Translate and summarize complex analysis into understandable, actionable insights and recommendations that directly drive effective content delivery strategy
Data mining using state-of-the-art methods
Develop machine learning and other AI models with Python, R, or other languages and tools
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Work effectively in a team environment, as well as independently, to deliver against key initiatives
Take initiatives and drive each project to completion with minimal guidance while effectively managing multiple projects at a time
Contribute to a positive and supportive team culture.
Work closely with our software engineers to put algorithms into practice
Mentor and provide direction to other members in the team.

Desired Qualifications and Experience

Required:
Bachelors in mathematics, statistics, engineering or computer science or related field; Masters or PHD degree preferred.
5+ years of relevant quantitative and qualitative research and analytics experience.
Extensive knowledge and practical experience in several of the following areas: machine learning, statistics, NLP, deep learning, recommendation systems, dialogue systems, information retrieval
Skilled with Java, C++, or other programming language, as well as with R, MATLAB, Python or similar scripting language
Experience with common NLP techniques, such as Pre-processing (tokenization, part-of-speech tagging, parsing, stemming); Semantic analysis (named entity recognition, sentiment analysis); Modeling and word representations (TF-IDF, LSA, LDA, word2vec)
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with data visualisation tools, such as Power BI
Proficiency in using query languages such as SQL
Experience with NoSQL databases, such as Datastore
Ability to articulate the strengths and weaknesses of various predictive modeling techniques
Strong understanding of statistical testing necessary to assess model performance
Great communication skills and ability to generate discussions around data analytics
Inquisitive mind and willingness to make the difference
Excellent track record of original research is highly desirable

Application Process

Send the following to digital@pratham.org (early applicants will be given preference) and mention ‘Application for the position of Data Scientist’in the subject line, with the following attachments:

1. Current Résumé: Résumé should contain:
Contact Information for Applicant
Academic Background, universities attended/degrees acquired
Past work experience, highlighting relevant skills
Languages Spoken",4.0,"PRATHAM Education
4.0",India,"Mumbai, India",5001 to 10000 employees,-1,Non-profit Organisation,Social Services,Non-Profits,Unknown / Non-Applicable,-1,0,461,501,481.0,PRATHAM Education,India,0,-1,1,1,0,0,1,data scientist,na,5945,0
296,Machine Learning and Data Scientist,₹468K - ₹498K,"Worked on End to End Data Mining/Machine Learning Project Life Cycle
Experience on statistical / machine learning model development and implementation
Programming efficiency in Python / R.
Participate in data architecture and engineering decision-making to support analyticsUnderstanding machine learning algorithms
Development and implementation of datasets and database with machine learning tools for real time business problems
Understanding big data system architecture elements, tools and frameworks - like Hadoop, HDFS, hive, impala, Hbase, etc

Key Responsibilities:
Guide the client on technology evaluation, design data architectures, application architectures and techniques.
Support in business development activities like opportunity identification, client proposals, identifying new business opportunities, etc.
Assist in response to RFPs, RFIs, scoping, technical architecture, delivery mechanisms, approach notes, etc
Lead team in delivering machine learning solutions to client
Responsible for delivering client engagements and POCs, requirement gathering, solution design and development involving multiple work streams, machine learning solutions.

Exp: 3 to 8 yrs

Location: Bangalore/Mumbai/Hyderabad/Chennai/Pune/NCR",4.4,"Camsdata
4.4",Mumbai,"Bengaluru, India",51 to 200 employees,2017,Company - Private,IT Services,Information Technology,₹10 to ₹50 million (INR),eTeam,0,468,498,483.0,Camsdata,Mumbai,0,3,1,1,0,0,0,data scientist,na,1238,1
297,Chief Data Scientist - ML/AI,"₹ 7,15,322","Icertis, the leading enterprise contract management platform in the cloud, solves the hardest contract management problems on the easiest to use platform. With Icertis, companies accelerate their business by increasing contract velocity, protect against risk by ensuring regulatory and policy compliance, and optimize their commercial relationships by maximizing revenue and reducing costs. The AI-infused Icertis Contract Management (ICM) platform is used by companies like Airbus, Cognizant, Daimler, Microsoft and Sanofi to manage 6.5 million contracts in 40+ languages across 90+ countries.

Contracts have always been the foundation of commerce - determining, influencing and guarding the balance between risk and reward. This is the first time in history that almost all contracts have been digitized and the risks and rewards expressed in legal language can now potentially be enshrined in computer readable logic. This role at Icertis is to bring thought leadership to computational law and its journey towards autonomous contracts. With insights into the contracting processes of some of the largest organizations in the world, this role will be responsible for evolving new tenets of contracting and reinforcing existing ones. The Chief Data Scientist will study current trends and data, evolve new methodologies and platform features to set the direction of Icertis enterprise contract management intelligence. The role reports to the CTO.
Responsibilities & Job Specifications
Responsibilities
Deeply understand the mechanics of the enterprise contract management lifecycle
Help define and own the direction of the Icertis platform for applying AI to contracting processes
Establish Icertis’ s thought leadership in this area
Build a strong team of data scientists and engineers to help realize the Icertis vision of transforming the foundation of commerce through AI/ML
Provide pragmatic solutions to tough contracting problems using AI working with a team of data scientists and engineers
Role Requirements
You have demonstrated skills to go deep into a domain and transform business processes in that domain by applying the right AI techniques. You are a respected and recognized leader in the field, and have deep knowledge of machine learning and NLP techniques. You bring teams together, break new ground and provide thought leadership in areas that have the potential to make deep impact to how we live and work. Research or application background in computational law or related domains is a big plus. You bring the right values and team work to build a world class analytics team.
Qualifications
Holds a PhD degree in a quantitative discipline: computer science, applied mathematics, statistics, engineering or equivalent;
5+ years of industry experience. 5+ years of hands-on data science and NLP experience.
Knowledge of machine learning techniques (regression, classification, clustering, dimension reduction, etc.) and their real-world advantages/drawbacks.
Deep knowledge of Machine Learning, NLP related mathematical domains such as statistics (distributions, tests), calculus, linear algebra, probability, etc.
Icertis is not open to 3rd party solicitation or resumes for our posted FTE positions. Resumes received from 3rd party agencies that are unsolicited will be considered complimentary.

Icertis, Inc. provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. Icertis, Inc. complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities.",4.1,"Icertis
4.1",Pune,"Bellevue, WA",1001 to 5000 employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Selectica, SAP Ariba",0,715322,715322,715322.0,Icertis,Pune,0,11,0,1,0,1,0,data scientist,na,3828,2
298,Principal Data Scientist,"₹ 3,99,236","Principal Data Scientist

Principal Data Scientist in Advanced Analytics for Real World Evidence and Clinical Outcomes will provide a high level of expertise in employing cutting-edge analytical & computational approaches to drive evidence-based pharmaceutical product development. He/She will provide scientific and technical leadership in machine learning and AI, and he/she will work closely with other disciplines across Sanofi including Business Units, Digital, R&D, Biostatistics, Information Technology Systems and other Data Science partners to deliver cutting edge analysis to key business questions. Examples of Advanced Analytics activities:
Machine/Deep Learning to elucidate disease trajectories, patient subtypes, define underdiagnosed conditions, and unmet health needs.
Create a framework for generating re-usable models and insights across big-data (e.g. EHRs, claims) and rich small data sets (e.g. clinical trials, imaging).
Generating insights by merging diverse data streams e.g. health, surveillance, trend data, sensor, imaging, …
Adoption of emerging technology into an analytical framework: distributed analytics, graph databases
People
Act as a subject matter expert in machine learning, statistical and/or modelling working on team projects and to advance internal capabilities by mentoring and advising junior colleagues.
Translate and appropriately champion advanced analytics results and capabilities to non-technical audiences.
Work with internal and external data scientists to scope and execute Advance Analytics projects.
Performance
Develop computational and statistical methodologies in Advanced Analytics for RWE & CO, - to be applied to pre-clinical, clinical trial, and complementary real-world information streams.
Maintain internal and external profile through contributions to congresses, publications, and external KOLs.
Provide expertise and execute advanced analytics for solving problems across R&D, Medical Affairs, HEVA and Market Access Strategies and Plans.
Process
Apply a broad array of capabilities spanning machine learning, statistics, mathematics, modelling, simulation, text-mining/NLP, data-mining to extract insights and be able to communicate and champion these efforts across the company.
Plan and deploy methodological standards, standardized processes, demos, and POCs for the company’s highest priority business needs.
Contribute to the design, development, and implementation of Sanofi’s data science architecture and ecosystem to guide decision-making and building foundational capabilities
Required Skills & Experiences:
High level proficiency in at least two or more technical or analytical languages (R, Python, etc..).
Extensive experience with advanced ML techniques (neural networks/deep learning, reinforcement learning, SVM, PCA, etc.).
An ability to interact with a variety of large-scale data structures e.g. HDFS, SQL, noSQL
Experience working across multiple environments (e.g. AWS, GCP, Linux) for optimizing compute and big data handling requirements.
Experience with any of the following: biomedical data types/population health data/real world data/novel data streams relevant to the pharmaceutical industry
Experience with big data analytics platforms or high-level ML libraries such as H2O, SageMaker, Databricks, Keras, pyTorch, TensorFlow, Theano, DSSTNE or similar
Strong oral and written communication skills
A demonstrated ability to work and collaborate in a team environment, and a willingness to mentor junior colleagues.
Desirable Skills & Experiences:
Ability to prototype analyses and algorithms in high-level languages embracing reproducible and collaborative technology platforms (e.g. GitHub, containers, jupyter notebooks)
Exposure to NLP technologies and analyses
Knowledge of some datavis technologies (ggplot2, shiny, plotly, d3, Tableau or Spotfire)
Experience with advanced ML techniques (RNN, CNN, LSTM, GRU, Genetic Algorithms, Reinforcement Learning, etc.).
Qualifications
PhD or ScD in quantitative field such as Medical Informatics, Statistics, Applied Mathematics, Computational Biology, Computer Science, Engineering or related field with 3 years of industry or academic experience
Relevant Master’s Degree, with 5+ years of related industry experience
At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.",3.7,"Sanofi
3.7",Mumbai,"Paris, France",10000+ employees,1973,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),"Pfizer, GlaxoSmithKline",0,399236,399236,399236.0,Sanofi,Mumbai,0,47,1,1,0,1,0,data scientist,senior,4717,2
299,Data Scientist - Bangalore,"₹ 21,27,179","Data Scientist

We are looking for a Data Scientist to help us create machine learning products. Data Scientist responsibilities include understanding the business problem and experimenting with different modelling architectures to create the best possible setup from model performance as well as computational performance. To do this job successfully, you need exceptional skills in Machine Learning and Programming. Your ultimate goal will be to find the best data-based solution for the problem at hand

Job Description:
Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress
Develop and maintain robust data processing pipelines and reproducible modelling pipelines
Build mathematical models to solve various problems ranging from Time Series forecasting to Neural Networks and ensure seamless deployment in production pipelines.
Explore data and communicate insights clearly to non-technical as well as technical audience
Analyze experimental results, iterate and refine models to create significant business impact
Follow strict coding standards and other software engineering best practices and be the proponent of the culture in the organization.

Requirements

Bachelor’s Degree in a Quantitative discipline
4-6 years’ experience in data science/Analytics roles
Expert Proficiency in Time Series Forecasting – Classical & Machine Learning
Proven experience as a Data Scientist or similar role
Expert ability to write robust code in Python
Familiarity with machine learning frameworks (like Tensorflow or PyTorch) and libraries (like scikit-learn , StatsModels )
Should be proficient in evaluation metrics (MAPE, F1, RMSE, Confusion Matrix)
Should possess strong problem-solving skills
Excellent verbal and written communication skills
You take complete ownership of your work and are self-driven.

Good to Have

Deep Learning Frameworks like Tensorflow, PyTorch etc.
Familiarity in working with Azure, AWS, GCP etc.
Experience with NoSQL databases, such as MongoDB, Cassandra
Experience with containerizing applications using Docker",4.7,"Thoucentric
4.7",Bengaluru,"Bengaluru, India",51 to 200 employees,2015,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,2127179,2127179,2127179.0,Thoucentric,Bengaluru,0,5,1,1,0,1,1,data scientist,na,2112,0
300,Senior Data Scientist - Natural Language Processing (NLP),₹42K - ₹46K,"At LYNK, we connect people with time-sensitive and business-critical questions to a curated community of 500,000+ experts. Our vetted experts span a comprehensive range of sectors and geographies and include world-class analysts, technologists, seasoned C-level executives and experienced consultants. Equally, we are committed to democratising access to knowledge for entrepreneurs, start-ups and the wider communities we operate in. In doing so, we empower our experts to bolster their credentials amongst a broader audience, while gaining access to challenging new projects and opportunities.

Join us, and tackle some of the most challenging problems in natural language processing and large scale applied machine learning. You will build cutting edge natural language understanding technologies and deploy them on a global scale.

What You’ll Do
Deliver data-driven products, insights and inferences employing methodologies in the Data Science and primarily Machine Learning domains
Maintain knowledge of and concurrency with cutting-edge but commercially-viable (resilient and scalable) methodologies in the Data Science and primarily Machine Learning domains
Translate complex and embryonic ideas into tangible data-driven deliverables; iterate; test; and sensibly promote or demise solutions to our customers
Design and implement Semantic-enabled systems, enterprise data lakes and semantic search applications in the intersection of Semantic web and ontology, knowledge graph and domain model, NoSQL and graph database, NLP, Solr/Lucene, text mining and machine learning
Lead and develop ontological knowledge graphs to capture knowledge in domain models and metadata
Build semantic master/ systems to automate data analytics and services using AWS EC2, S3 (distributed data lake), Elastic Map Reduce (computation cluster), Data Pipeline (job management in Spark (Scala) on Hadoop, using Avro and Parquet) and Redshift (columnar data warehouse), and Google Big Query and CloudStorage.
Design domain-driven event models and event sourcing paradigm for a real-time Web-scale ""event"" processing platforms
What Expertise You’ll Add To The Team
Top-notch expertise in Knowledge Representation and Discovery, Semantic Web, Ontology and Knowledge Graph, NLP and text mining
Ideally PhD in a STEM subject directly leveraging the application of Machine Learning to a level where critique of algorithms’ operations/principles comes naturally to you. Extensive experience in lieu of a PhD may be considered
Advanced expertise in at least:
Python,
R,
ML tooling from Cloud providers (ideally AWS)
The ability to train elementary machine learning models such as logistic regression and random forests, to select the right tool or the right task and to judge when a model is good enough for a particular purpose
Experience with a core ML domain sub-speciality such as:
(Deep) Neural Networks,
Natural Language Processing (NLP),
Conditional Random Fields,
Mechanism Design,
Latent Dirichlet Allocation.
Proven track record of implementing a real-world Recommender or Ranking system
Strong experience with Agile delivery methods
Experience in API creation is a strong plus
Solid experience in implementing multi-core/distributed software
Experienced in solving real problems using machine learning techniques and with statistical rigor
Excellent communication skills; the ability to convey complex analysis results clearly and with conviction to all stakeholder levels
Why join Lynk?
Lynk is a VC- AND revenue-backed, product-driven startup working with leading institutional clients, top level experts and thought leaders globally
We operate in a high-octane environment where our people think about the big picture and always strive to “make it happen”
Our team, spread across five countries today (and growing!), is multinational, multilingual and multicultural. Our clients have likened us to a mini United Nations.
You will be constantly challenged with new problems to solve every day.
We are here to realize big dreams and have a firm belief in our core mission – to democratize access to knowledge.
Bonus Attributes
Strong passion for business and enthusiastic about taking part in shaping Lynk’s growth
Function well in a very fast-paced startup environment
Track record of excelling in small teams
Team players who thrive in uncertainty and like to “make things happen”!
What We Commit To You
Competitive remuneration package in a rapidly-expanding startup
Work in a collaborative, co-creation hub in the heart of the city - with amazing facilities
Comprehensive medical insurance coverage, including dental
Generous leave policy, including a ‘work remote policy’
The opportunity to travel and work around the globe with our international clients and growing number of offices (Hong Kong, Shanghai, Singapore, Mumbai, Hyderabad, New York City)
The opportunity to be a part of something impactful.
Notes:

- LYNK employees are prohibited from trading Restricted Securities (defined as any security whose performance is linked to a single company) for any Personal Trading Account.

- All future new joiners are required to undergo a background check.",2.1,"The Straits Network
2.1",Hyderabad,"Hong Kong, Hong Kong",51 to 200 employees,2015,Company - Private,Financial Analytics & Research,Finance,Unknown / Non-Applicable,-1,0,42,46,44.0,The Straits Network,Hyderabad,0,5,1,1,1,1,1,data scientist,senior,5152,0
301,Lead Data Scientist,"₹ 18,656/mo","LocationIndia / US / EuropeExperience10+ YearsAcademic Qualification:B.E., B.Tech/MBA from top-tier Engineering /B-School (IITs, IIM, NITs BITS) ORMasters in Statistics/Economics from leading UniversityOverviewContinuous, growth opportunities for career progression and personal developmentProfessional, stimulating, continuous learning, work environment based on camaraderie, individual mentorship, on-the-job and corporate trainingCompetitive and performance-oriented compensation and employee benefits packageIndustry benchmarked HR policies and practices, particularly in areas such as Performance Management, Learning and Professional Development, Career Planning and Compensation and Rewards.Roles and responsibilitiesLeading a team of analytics professionals to manage practice delivering analytics consulting projectsSectoral experience in Lifesciences, Financial Services, Airlines, Retail & ConsumerClear, articulate and confident written and verbal communication skills.Working experience in Advanced Analytics Techniques Predictive modelling Time series forecasting Machine Learning etc.Work directly with multinational clients, using advanced analytics to solve real-world business problems.The role will require a sound understanding of business functions, statistical concepts and algorithm design/implementation skills.Establishing and implementing Actionable Business Outcomes (ABOs) for predictive and prescriptive analytics use cases.Experience of handling high frequency streaming data for real time analysis and reporting.Be a brand ambassador for the company and represent the company in seminars and other public events related to data scienceExperience in relevant field such as Statistics, Computer Science or Applied Math or Operational Research.SPOCBuddhadeb BhattacharjeeMail toBuddhadeb.bhattacharjee@tcg-digital.com",3.0,"TCG Digital
3.0",India,"Somerset, NJ",201 to 500 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,1,223872,223872,18656.0,TCG Digital,India,0,-1,0,1,0,0,0,data scientist,senior,1845,0
302,Lead Data Scientist,₹20K - ₹21K,"Company Description

Egnify is a cloud-based Assessment and Learning Analytics platform integrated with world-class Analytics to enhance conceptual clarity and Exam Readiness of the student.

We are a team of 20+ people (IITs, IIITs, IIMs, NITs) serving 4,27,000 students, 28,000+ teachers in 400+ institutes across 28 cities in 4 states. Our target is to reach 10 lakh students by end of the academic year 2019. We were awarded the ""Best Learning Analytics company of the year"" by Brainfeed Magazine and the ""Best Mobile App of the Year"" from IIT Varanasi.
Egnify is a cloud-based Assessment and Learning Analytics platform integrated with world-class Analytics to enhance conceptual clarity and Exam Readiness of the student.

As the Lead Data Science Expert (ML/AI/Data Science) , you will be responsible for discovering the information hidden in TB amounts of data from multiple internal and external sources. You will be responsible to make smarter decisions to deliver even better products.

Your primary focus will be on applying ML/data mining techniques, doing statistical analysis, and building high-quality prediction systems integrated with our products

Job Description

What you will do:
Having a clear business understanding of the problem
Responsible for driving analysis and models resulting in measurable improvements to our bottom line.
Collaborating with colleagues from multidisciplinary science, engineering, and business backgrounds
Working with engineers to put recommendations/ proofs-of-concept/models into production and monitor the impact
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extracting data from legit and open sources to add value to data science endeavors and solving data-sufficiency problems.
Processing, cleansing, and verifying the integrity of data used for analysis
Doing the ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Qualifications
B.Tech / M.Tech / PhD in Computer Science from IITs/ IISc, top engineering schools preferred.
Over all 6+ years of experience and with demonstrable experience of 2-3 years in ML/AI/Data Sciences
Experience in Data / Web Data Analytics
Experience applying machine vision, data mining, or machine learning to solve real-world problems on massive image and/or video data sets.
Fluency in Python (pandas, numpy, scikit etc) or another scripting language.
Experience with R, Matlab, or other statistical tools.
Experience with deep learning frameworks like PyTorch, Tensorflow, Keras, etc.
Strong understanding of statistics, algebra, probability and mathematical optimization.
Experience or interest in applying science to tackle problems in education at scale.
Strong communication and collaboration skills to work with people from a variety of technical backgrounds.
Patents and/or technical publications are a big plus
Experience working for an Ed-Tech organization is preferred
Additional Information

Culture is a funny thing to describe in words!

We believe culture is the most important driver of organisational success and of the satisfaction we feel at the end of each day. But when put into words, it can sound contrived. So we'll just tell you what you'd observe as you wander the halls.

What you'll get:
Think Big - 10X not 10%
Solve whole and hard problems that matter
Design the experience not the product
Accountability and ownership
Develop and retain smart and interesting people
Failure tolerance
Have Fun!",3.0,"Egnify Technologies
3.0",Hyderabad,"Hyderabad, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,20,21,20.5,Egnify Technologies,Hyderabad,0,-1,1,1,0,0,0,data scientist,senior,3589,0
